"Id";"Designator";"Package";"Quantity";"Designation";"Supplier and ref";
1;"C31,C47,C71,C61,C55,C79,C78,C30,C70,C67,C38,C74,C65,C53,C63,C29,C49,C48,C54,C45,C69,C60,C76,C34,C37,C39,C77,C43";"0603C";28;"100n";;;
2;"C73";"1210C_tantal";1;"TAJB686K006RNJ";;;
3;"C32,C44,C35,C51";"1206C";4;"10u";;;
4;"R7,R9,R34,R37,R10,R29,R23,R59,R54,R55,R42,R33,R40,R32,R49,R44,R26,R46,R36,R18,R31,R50,R45,R8,R58";"0603R";25;"100k";;;
5;"Q7,Q12,Q15,Q2,Q10,Q13";"SOT-23-3";6;"NMOS";;;
6;"K15,K8,K16,K6,K10,K3,K7,K13,K14,K5,K11,K9,K18,K17,K4,K12";"HEADER_MALE_1X1_Inkplate";16;"HEADER_MALE_1X1_Inkplate";;;
7;"PAD4,PAD5";"PAD_2x1.5";2;"PAD_2x1.5";;;
8;"C10,C15,C8,C6,C2,C5,C3,C14,C28,C27";"0805C";10;"4u7-TMK212AB7475KG-T";;;
9;"TP22,TP28,TP69,TP52,TP65,TP47,TP9,TP57,TP23,TP33,TP64,TP20,TP51,TP11,TP34,TP53,TP67,TP5,TP60,TP63,TP58,TP38,TP71,TP31,TP42,TP15,TP40,TP35,TP25,TP46,TP37,TP72,TP27,TP62,TP12,TP6,TP66,TP4,TP68,TP1,TP36,TP43,TP59,TP13,TP14,TP56,TP32,TP61,TP54,TP74,TP3,TP19,TP70,TP10,TP30,TP39,TP44,TP55,TP2,TP49,TP48,TP45,TP18,TP16,TP73,TP17,TP8,TP75,TP29,TP41,TP26,TP76,TP21,TP50,TP7";"Test_Point_SMD_0.8mm";75;"Test_Point_SMD_0.8mm";;;
10;"K24";"easyC-connector";1;"easyC-SMD";;;
11;"PAD1,PAD3,PAD2";"PAD_4x4";3;"PAD_4x4";;;
12;"C12,C11";"0603C";2;"10n-AC0603KRX7R8BB103";;;
13;"S1,S2";"SK-3296S-01-L1";2;"SK-3296S-01-L1";;;
14;"R15,R11,R48,R16,R53,R14,R51,R12,R41,R47,R57,R56,R13";"0603R";13;"10k";;;
15;"C42";"1210C";1;"CL32B226MOJNNNE";;;
